City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,AQI_range
Delhi,2015-09-04,97.31,284.54,50.0,41.7,90.18,23.02,1.36,14.94,71.5,368.0,purple,4
Delhi,2015-09-05,76.43,201.89,24.24,29.5,52.24,26.99,1.38,16.93,56.59,266.0,red,3
Delhi,2015-09-06,61.69,168.63,17.36,27.81,41.56,23.17,1.19,16.71,49.32,174.0,orange,2
Delhi,2015-09-07,55.19,179.42,27.91,35.49,61.81,23.76,1.04,12.97,52.24,199.0,orange,2
Delhi,2015-09-08,63.79,219.51,25.93,38.36,60.12,27.35,1.07,10.92,61.95,217.0,red,3
Hyderabad,2015-09-08,91.82,32.94,5.41,28.93,23.37,24.94,0.48,7.98,27.04,179.0,orange,2
Delhi,2015-09-09,58.48,195.05,20.38,36.2,55.36,22.77,1.02,11.57,68.21,238.0,red,3
Hyderabad,2015-09-09,35.56,40.81,4.02,31.15,24.31,24.81,0.57,4.93,22.48,162.0,orange,2
Delhi,2015-09-10,60.29,184.78,20.95,42.1,59.79,24.07,1.06,11.53,68.49,230.0,red,3
Hyderabad,2015-09-10,45.64,44.89,7.06,28.96,25.58,24.8,0.73,5.29,24.69,76.0,yellow,1
Delhi,2015-09-11,67.35,181.99,16.4,46.81,56.83,34.81,1.13,10.98,68.81,218.0,red,3
Hyderabad,2015-09-11,60.88,51.27,5.15,30.64,24.22,25.86,0.53,5.16,24.11,140.0,orange,2
Hyderabad,2015-09-12,65.61,41.31,3.4,26.03,20.37,24.78,0.57,5.44,25.47,128.0,orange,2
Delhi,2015-09-12,87.55,178.57,20.95,54.45,67.44,46.05,1.22,10.51,69.36,226.0,red,3
Hyderabad,2015-09-13,60.02,36.67,2.35,19.82,14.51,21.68,0.49,4.02,37.7,164.0,orange,2
Delhi,2015-09-13,84.57,171.76,16.76,45.36,54.12,51.19,1.21,9.91,64.05,202.0,red,3
Hyderabad,2015-09-14,73.21,35.28,2.82,19.94,15.4,21.4,0.57,5.96,34.11,169.0,orange,2
Delhi,2015-09-14,111.58,236.34,22.48,60.71,75.63,43.99,1.51,10.43,79.29,274.0,red,3
Delhi,2015-09-15,108.78,217.16,14.94,56.31,63.58,46.66,1.37,10.4,75.63,289.0,red,3
Hyderabad,2015-09-15,83.87,30.48,3.1,20.0,16.31,22.34,0.59,5.99,25.88,189.0,orange,2
Hyderabad,2015-09-16,56.53,37.06,2.39,18.53,13.81,20.69,0.39,4.97,31.05,142.0,orange,2
Delhi,2015-09-16,91.18,190.99,8.55,46.44,42.94,49.72,1.15,9.27,69.61,235.0,red,3
Hyderabad,2015-09-17,33.03,29.64,1.37,12.01,10.82,20.92,0.41,2.37,24.33,112.0,orange,2
Delhi,2015-09-17,104.85,250.21,23.06,60.96,73.86,48.13,1.4,11.68,85.86,285.0,red,3
Delhi,2015-09-18,56.19,129.11,14.26,43.3,48.2,40.48,1.22,10.85,48.8,209.0,red,3
Delhi,2015-09-19,67.62,125.24,19.82,49.83,58.37,47.21,1.14,9.75,51.78,132.0,orange,2
Delhi,2015-09-20,64.38,141.89,20.17,62.73,62.49,39.93,1.1,9.27,58.49,179.0,orange,2
Delhi,2015-09-21,45.65,109.7,14.64,62.69,56.18,27.96,1.16,13.55,48.02,136.0,orange,2
Delhi,2015-09-22,35.75,70.38,12.73,38.78,41.5,23.06,0.95,11.57,39.83,104.0,orange,2
Delhi,2015-09-23,34.89,101.42,16.55,31.17,43.75,18.66,0.98,12.34,37.26,95.0,yellow,1
Delhi,2015-09-24,63.06,187.9,40.7,39.16,72.85,18.24,1.21,13.26,48.78,175.0,orange,2
Delhi,2015-09-25,82.39,222.71,53.19,45.09,89.84,22.95,1.5,11.8,53.1,290.0,red,3
Delhi,2015-09-26,88.08,254.8,66.49,45.96,103.63,29.98,1.63,11.17,54.87,282.0,red,3
Delhi,2015-09-27,89.75,252.06,53.0,44.13,92.67,30.43,1.49,9.76,68.69,298.0,red,3
Delhi,2015-09-28,69.57,190.18,24.23,43.41,63.74,26.35,1.25,10.38,53.82,240.0,red,3
Delhi,2015-09-29,68.34,172.35,22.57,48.19,64.14,25.2,1.16,10.68,54.68,188.0,orange,2
Delhi,2015-09-30,61.08,155.26,17.52,42.91,53.3,21.93,1.1,9.59,52.91,187.0,orange,2
Hyderabad,2015-10-01,120.75,92.29,1.92,21.65,15.87,27.65,0.64,2.67,15.85,340.0,purple,4
Delhi,2015-10-01,85.7,205.18,33.0,54.68,74.28,22.52,1.49,11.42,60.57,230.0,red,3
Delhi,2015-10-02,97.62,220.56,33.74,52.53,73.05,26.24,1.58,9.77,64.01,286.0,red,3
Hyderabad,2015-10-02,29.66,76.0,2.0,25.94,16.02,20.45,0.6,3.81,17.4,125.0,orange,2
Delhi,2015-10-03,103.58,293.23,31.0,54.93,75.48,24.31,1.72,11.41,47.52,266.0,red,3
Hyderabad,2015-10-03,36.56,63.06,3.06,20.11,15.07,18.05,0.64,7.58,19.16,75.0,yellow,1
Delhi,2015-10-04,145.97,335.82,62.2,62.84,99.01,34.91,2.26,15.08,44.92,369.0,purple,4
Hyderabad,2015-10-04,42.69,59.29,3.02,17.81,13.74,14.41,1.22,5.41,21.98,85.0,yellow,1
Hyderabad,2015-10-05,75.04,81.99,2.27,16.05,12.57,15.02,0.93,6.88,33.52,113.0,orange,2
Delhi,2015-10-05,180.52,347.95,80.34,75.42,116.95,36.94,3.15,17.32,45.8,375.0,purple,4
Hyderabad,2015-10-06,136.45,108.82,6.29,11.76,16.37,8.62,0.66,7.34,32.21,231.0,red,3
Delhi,2015-10-06,151.57,355.56,71.68,65.07,105.02,41.76,2.19,11.35,42.22,411.0,maroon,5
Hyderabad,2015-10-07,150.93,110.33,6.76,6.52,12.53,7.44,0.8,11.05,35.73,246.0,red,3
Delhi,2015-10-07,144.04,305.35,25.78,57.05,78.07,37.01,1.73,11.15,49.32,383.0,purple,4
Hyderabad,2015-10-08,116.24,110.09,7.72,7.43,14.66,11.73,0.71,10.16,35.25,244.0,red,3
Delhi,2015-10-08,148.44,291.66,35.13,58.32,80.91,29.59,1.96,12.13,66.62,388.0,purple,4
Hyderabad,2015-10-09,137.28,93.47,7.99,7.93,15.71,7.42,1.03,8.39,36.15,316.0,purple,4
Delhi,2015-10-09,130.22,284.27,56.83,65.15,105.26,27.47,2.5,15.27,63.16,351.0,purple,4
Hyderabad,2015-10-10,69.24,81.48,1.28,2.3,3.01,7.43,1.09,6.55,33.97,219.0,red,3
Delhi,2015-10-10,147.71,287.93,100.27,61.29,117.2,29.69,2.48,13.94,58.24,320.0,purple,4
Delhi,2015-10-11,111.34,246.3,87.94,51.83,116.75,30.83,2.02,12.01,62.02,296.0,red,3
Hyderabad,2015-10-11,45.98,62.98,1.6,2.28,3.32,7.42,0.97,5.24,37.06,117.0,orange,2
Hyderabad,2015-10-12,106.66,94.07,3.2,2.56,5.18,7.44,1.43,7.46,32.81,182.0,orange,2
Delhi,2015-10-12,100.7,232.58,74.45,52.92,120.68,33.46,1.98,14.75,65.55,312.0,purple,4
Delhi,2015-10-13,97.67,189.31,25.13,48.92,64.57,35.14,1.89,11.84,73.28,260.0,red,3
Hyderabad,2015-10-13,58.05,109.03,3.31,3.46,5.84,7.43,1.35,10.15,31.12,125.0,orange,2
Delhi,2015-10-14,75.81,155.25,14.33,43.47,53.25,28.75,1.61,10.89,67.89,204.0,red,3
Hyderabad,2015-10-14,124.14,105.62,10.95,6.46,16.28,7.44,1.06,6.89,33.14,189.0,orange,2
Delhi,2015-10-15,95.24,199.77,42.32,60.8,100.2,31.11,2.13,10.84,77.91,218.0,red,3
Hyderabad,2015-10-15,192.41,104.9,4.89,3.91,8.09,7.41,1.31,9.92,40.38,272.0,red,3
Delhi,2015-10-16,148.29,301.61,60.16,68.24,105.17,33.05,2.07,11.98,84.74,356.0,purple,4
Hyderabad,2015-10-16,118.66,116.1,1.44,1.87,2.75,7.46,0.87,7.59,35.3,266.0,red,3
Delhi,2015-10-17,90.66,137.89,38.65,20.29,55.07,6.78,1.62,7.56,44.21,388.0,purple,4
Hyderabad,2015-10-17,155.84,112.22,1.31,1.17,1.92,7.42,0.78,5.37,33.41,230.0,red,3
Hyderabad,2015-10-18,59.6,107.16,1.22,0.95,1.58,7.44,0.61,5.61,33.85,210.0,red,3
Delhi,2015-10-18,156.71,263.15,27.5,41.09,62.19,21.49,1.63,10.14,71.1,298.0,red,3
Delhi,2015-10-19,170.28,312.88,56.52,61.67,97.82,33.27,2.08,16.24,92.96,392.0,purple,4
Hyderabad,2015-10-19,65.35,102.27,2.2,1.05,2.33,9.27,0.95,6.73,32.63,118.0,orange,2
Hyderabad,2015-10-20,116.35,116.14,3.57,2.84,5.27,11.14,1.05,7.99,29.83,179.0,orange,2
Delhi,2015-10-20,198.1,336.47,91.29,74.62,155.1,36.75,2.17,16.73,101.74,428.0,maroon,5
Delhi,2015-10-21,158.04,265.39,23.76,46.9,69.79,37.48,2.98,15.64,79.5,384.0,purple,4
Hyderabad,2015-10-21,84.18,113.0,3.68,3.3,5.79,11.18,1.25,7.79,30.27,212.0,red,3
Hyderabad,2015-10-22,86.98,116.0,2.72,1.94,4.51,11.18,0.62,3.9,35.23,156.0,orange,2
Delhi,2015-10-22,116.98,213.49,24.37,32.96,54.18,22.53,2.6,13.27,48.74,292.0,red,3
Delhi,2015-10-23,143.73,289.01,54.93,67.38,104.71,30.27,2.05,21.35,69.55,343.0,purple,4
Hyderabad,2015-10-23,73.34,107.94,2.65,1.33,3.4,11.18,0.41,4.64,34.78,191.0,orange,2
Hyderabad,2015-10-24,133.6,104.98,2.98,0.85,2.7,11.17,1.05,6.64,44.17,185.0,orange,2
Delhi,2015-10-24,169.22,341.7,90.18,71.38,122.15,34.26,3.07,18.2,47.92,383.0,purple,4
Hyderabad,2015-10-25,103.01,102.9,3.03,0.74,2.58,11.17,0.86,5.43,51.97,235.0,red,3
Delhi,2015-10-25,147.65,281.8,33.05,56.46,81.78,28.26,1.78,13.81,65.83,374.0,purple,4
Hyderabad,2015-10-26,95.22,101.17,3.0,0.74,2.57,11.18,0.84,7.46,48.38,210.0,red,3
Delhi,2015-10-26,101.61,214.37,23.78,47.8,61.15,23.85,1.58,20.57,85.73,263.0,red,3
Hyderabad,2015-10-27,122.14,114.7,3.02,0.73,2.57,11.15,1.34,5.66,49.97,226.0,red,3
Delhi,2015-10-27,113.2,260.46,30.2,49.25,75.03,26.14,1.74,21.2,63.88,334.0,purple,4
Delhi,2015-10-28,112.89,254.24,32.12,43.78,74.53,22.81,2.07,18.61,71.98,333.0,purple,4
Hyderabad,2015-10-28,81.18,97.96,2.98,0.67,2.5,11.17,1.28,5.4,44.62,227.0,red,3
Hyderabad,2015-10-29,252.47,64.38,3.09,0.64,2.54,11.16,1.08,6.0,31.4,216.0,red,3
Delhi,2015-10-29,95.72,183.08,25.74,57.74,77.86,25.55,1.89,24.29,73.26,262.0,red,3
Hyderabad,2015-10-30,516.2,82.97,3.03,0.62,2.72,10.78,1.09,4.77,38.74,487.0,maroon,5
Delhi,2015-10-30,108.4,156.58,24.98,42.63,55.71,28.72,2.29,18.92,60.56,236.0,red,3
Delhi,2015-10-31,245.97,274.06,36.55,35.11,58.72,35.77,1.74,17.66,42.32,340.0,purple,4
Hyderabad,2015-10-31,270.21,104.38,3.12,0.65,2.57,11.2,0.94,8.98,43.41,502.0,maroon,5
Delhi,2015-11-01,277.53,379.38,60.39,60.17,94.74,51.64,2.41,28.58,84.99,415.0,maroon,5
Hyderabad,2015-11-01,31.56,94.33,2.95,0.71,1.98,12.02,1.02,6.96,37.57,188.0,orange,2
Delhi,2015-11-02,232.4,361.0,67.14,68.4,115.98,42.75,2.05,31.66,136.67,420.0,maroon,5
Hyderabad,2015-11-02,54.91,93.72,2.89,0.71,1.96,11.97,1.15,7.07,38.74,106.0,orange,2
Delhi,2015-11-03,244.78,385.66,51.06,82.74,112.71,45.66,2.09,29.19,99.91,407.0,maroon,5
Hyderabad,2015-11-03,56.93,97.74,3.6,1.18,2.04,11.93,0.96,10.7,29.23,120.0,orange,2
Delhi,2015-11-04,293.49,401.49,105.88,87.47,137.62,56.81,2.54,31.58,114.43,454.0,maroon,5
Hyderabad,2015-11-04,40.67,90.56,5.24,1.72,2.45,11.75,0.99,13.4,32.02,130.0,orange,2
Hyderabad,2015-11-05,50.03,90.53,3.44,4.47,6.21,12.04,0.96,8.04,36.49,103.0,orange,2
Delhi,2015-11-05,161.78,234.94,44.61,63.78,97.34,45.99,1.76,21.21,75.71,388.0,purple,4
Hyderabad,2015-11-06,89.59,107.82,7.89,14.73,20.85,12.06,1.53,10.99,36.11,179.0,orange,2
Delhi,2015-11-06,153.33,260.04,35.14,58.13,86.38,46.52,2.56,20.9,69.95,276.0,red,3
Hyderabad,2015-11-07,86.87,105.81,8.71,14.84,21.55,11.96,0.93,11.36,32.53,206.0,red,3
Bengaluru,2015-11-07,31.44,70.46,3.03,15.85,10.27,27.73,1.22,1.94,17.98,60.0,yellow,1
Delhi,2015-11-07,353.86,496.61,42.74,86.59,117.97,67.43,2.76,19.96,107.69,483.0,maroon,5
Hyderabad,2015-11-08,51.21,101.07,5.46,10.48,15.16,12.03,1.24,8.8,47.35,145.0,orange,2
Delhi,2015-11-08,217.55,356.92,32.59,75.98,98.5,49.64,2.84,31.77,103.4,451.0,maroon,5
Hyderabad,2015-11-09,53.87,118.33,7.18,15.98,21.66,11.98,0.59,8.37,40.12,114.0,orange,2
Delhi,2015-11-09,201.44,364.2,88.69,79.2,134.41,55.64,2.01,40.75,108.12,378.0,purple,4
Delhi,2015-11-10,249.95,452.96,88.06,84.89,150.79,69.34,2.64,33.72,115.45,439.0,maroon,5
Hyderabad,2015-11-10,67.45,114.47,9.39,18.54,26.53,11.93,0.55,11.9,32.42,129.0,orange,2
Bengaluru,2015-11-10,12.63,43.64,1.46,6.81,4.75,12.63,1.48,2.05,41.66,51.0,yellow,1
Hyderabad,2015-11-11,85.48,115.5,11.75,17.0,24.91,11.96,0.78,13.68,38.48,135.0,orange,2
Delhi,2015-11-11,219.68,408.52,24.64,55.72,71.78,48.34,1.5,25.96,89.58,431.0,maroon,5
Hyderabad,2015-11-12,88.14,106.33,11.57,19.56,29.93,11.91,0.61,12.92,34.67,275.0,red,3
Delhi,2015-11-12,258.48,398.16,30.46,54.69,81.68,47.57,1.84,28.58,75.26,421.0,maroon,5
Bengaluru,2015-11-13,28.22,153.3,5.8,21.5,21.78,27.79,2.09,2.69,34.32,61.0,yellow,1
Delhi,2015-11-13,291.66,469.38,27.58,61.66,84.27,50.58,1.75,21.15,101.14,454.0,maroon,5
Hyderabad,2015-11-13,72.77,111.94,8.77,15.59,22.61,11.7,0.61,13.17,29.49,157.0,orange,2
Hyderabad,2015-11-14,61.82,99.33,11.49,15.61,24.35,9.85,1.19,13.89,33.99,131.0,orange,2
Bengaluru,2015-11-14,42.42,156.84,7.25,29.94,31.78,21.94,1.56,2.23,31.35,130.0,orange,2
Delhi,2015-11-14,221.68,377.4,19.84,60.05,69.37,48.04,1.72,21.27,90.08,450.0,maroon,5
Delhi,2015-11-15,214.24,342.13,49.66,83.62,95.98,49.4,2.1,22.68,101.15,367.0,purple,4
Hyderabad,2015-11-15,70.51,100.62,17.12,16.18,28.61,2.5,1.2,11.67,33.14,144.0,orange,2
Hyderabad,2015-11-16,69.02,98.3,7.66,10.53,14.07,3.52,1.06,12.49,32.91,130.0,orange,2
Delhi,2015-11-16,184.02,323.56,81.18,85.03,129.22,60.07,2.26,21.27,94.79,383.0,purple,4
Hyderabad,2015-11-17,44.27,107.15,9.28,6.38,12.52,6.01,0.81,9.57,31.61,128.0,orange,2
Delhi,2015-11-17,136.22,280.47,44.56,57.11,77.4,41.89,2.1,17.53,71.44,347.0,purple,4
Hyderabad,2015-11-18,46.31,92.72,8.21,6.58,11.61,5.94,0.84,9.58,30.33,102.0,orange,2
Delhi,2015-11-18,188.09,367.46,74.07,74.39,118.88,45.24,2.3,21.78,86.88,369.0,purple,4
Bengaluru,2015-11-18,19.32,16.42,4.57,15.47,18.77,25.0,1.99,2.75,34.68071909821197,126.0,orange,2
Hyderabad,2015-11-19,37.76,102.3,7.23,5.1,9.17,5.96,0.89,9.16,38.1,110.0,orange,2
Delhi,2015-11-19,238.69,397.16,106.26,96.62,150.98,55.18,2.87,25.59,101.68,392.0,purple,4
Bengaluru,2015-11-19,21.99,39.86,7.08,16.44,19.51,41.96,1.73,2.95,9.98,103.0,orange,2
Delhi,2015-11-20,271.42,470.08,139.98,101.44,164.44,64.78,3.28,26.81,124.74,455.0,maroon,5
Bengaluru,2015-11-20,13.89,31.44,6.84,12.14,15.35,23.93,1.72,2.5,4.56,74.0,yellow,1
Hyderabad,2015-11-20,30.44,74.28,7.51,6.96,11.27,5.97,0.94,8.51,21.91,86.0,yellow,1
Hyderabad,2015-11-21,38.88,106.93,6.34,9.18,13.07,6.83,0.93,8.8,33.12,92.0,yellow,1
Delhi,2015-11-21,293.73,467.32,102.06,97.76,144.12,63.08,2.96,23.06,114.3,450.0,maroon,5
Bengaluru,2015-11-21,16.06,24.35,4.57,13.13,16.2,21.28,0.94,3.12,34.68071909821197,66.0,yellow,1
Delhi,2015-11-22,247.27,450.96,101.94,92.32,146.25,63.4,2.73,20.77,116.29,478.0,maroon,5
Hyderabad,2015-11-22,70.96,104.88,7.28,7.21,12.71,10.08,1.25,9.36,43.03,121.0,orange,2
Bengaluru,2015-11-22,16.97,15.69,3.07,10.57,12.6,13.92,0.83,2.6,34.68071909821197,61.0,yellow,1
Delhi,2015-11-23,266.95,419.98,123.99,105.29,164.08,74.83,3.49,24.92,132.26,431.0,maroon,5
Bengaluru,2015-11-23,19.66,36.84,6.47,16.37,20.87,24.04,1.35,2.83,4.09,75.0,yellow,1
Hyderabad,2015-11-23,46.04,98.22,3.95,7.92,9.81,9.44,0.76,6.44,40.99,97.0,yellow,1
Delhi,2015-11-24,241.61,424.09,115.23,88.74,165.41,67.9,2.6,19.65,113.35,440.0,maroon,5
Bengaluru,2015-11-24,20.35,33.97,7.76,20.64,24.75,26.98,1.36,2.59,7.77,85.0,yellow,1
Hyderabad,2015-11-24,40.59,94.94,4.84,10.51,13.63,8.95,0.92,9.44,36.46,102.0,orange,2
Hyderabad,2015-11-25,69.37,112.36,8.69,15.65,22.64,8.87,1.1,8.3,26.89,119.0,orange,2
Bengaluru,2015-11-25,34.39,36.29,8.38,28.8,32.28,32.75,2.48,3.76,14.63,141.0,orange,2
Delhi,2015-11-25,149.14,312.85,33.11,54.63,83.28,35.62,1.98,15.97,81.11,376.0,purple,4
Bengaluru,2015-11-26,43.91,43.65,11.74,29.33,32.78,55.4,1.52,3.44,14.8,90.0,yellow,1
Hyderabad,2015-11-26,91.06,108.82,15.49,21.0,34.72,8.95,1.4,11.16,25.38,199.0,orange,2
Delhi,2015-11-26,182.5,317.46,91.98,69.29,144.14,40.68,1.84,21.35,93.71,347.0,purple,4
Delhi,2015-11-27,193.58,343.26,60.96,71.35,121.32,57.48,1.71,19.49,90.46,343.0,purple,4
Hyderabad,2015-11-27,83.12,115.67,7.2,16.36,21.79,8.93,1.1,9.12,33.04,172.0,orange,2
Bengaluru,2015-11-27,44.14,112.78,7.05,26.64,27.06,32.33,2.18,4.3,25.57,126.0,orange,2
Bengaluru,2015-11-28,44.94,114.34,8.47,28.1,29.37,32.75,2.3,4.7,29.1,147.0,orange,2
Hyderabad,2015-11-28,81.22,110.9,4.52,11.75,14.87,8.6,1.01,9.53,39.42,172.0,orange,2
Delhi,2015-11-28,172.89,294.29,32.3,47.21,73.76,60.1,1.43,17.09,70.51,362.0,purple,4
Hyderabad,2015-11-29,67.13,109.51,4.52,9.39,12.25,8.95,0.97,8.22,46.11,164.0,orange,2
Bengaluru,2015-11-29,29.35,75.79,5.72,21.21,21.4,19.08,1.55,4.55,29.03,87.0,yellow,1
Delhi,2015-11-29,190.46,342.59,64.72,51.84,99.82,59.13,1.88,20.73,67.97,319.0,purple,4
Bengaluru,2015-11-30,15.34,53.7,8.46,22.22,24.6,21.4,1.13,4.45,8.84,56.0,yellow,1
Hyderabad,2015-11-30,45.49,106.29,4.86,8.74,11.95,8.93,0.92,8.03,31.7,119.0,orange,2
Delhi,2015-11-30,282.76,419.33,116.54,78.48,159.5,73.94,2.51,24.51,131.34,425.0,maroon,5
Bengaluru,2015-12-01,14.18,55.71,12.9,25.86,27.06,21.81,1.63,5.14,9.89,88.0,yellow,1
Hyderabad,2015-12-01,38.24,102.51,5.31,10.07,13.74,8.94,0.93,9.1,28.27,101.0,orange,2
Delhi,2015-12-01,183.28,371.83,56.71,83.03,118.88,57.35,1.77,16.48,93.52,400.0,purple,4
Hyderabad,2015-12-02,29.53,80.84,5.28,10.13,13.79,9.32,0.87,7.72,21.04,95.0,yellow,1
Delhi,2015-12-02,170.74,399.64,61.75,95.99,132.93,52.71,1.87,19.04,88.0,386.0,purple,4
Bengaluru,2015-12-02,13.36,33.82,8.24,24.04,17.46,22.0,1.7,11.07,8.15,67.0,yellow,1
Delhi,2015-12-03,190.14,412.29,43.24,92.91,109.61,52.48,1.74,19.24,86.19,385.0,purple,4
Bengaluru,2015-12-03,19.86,72.72,11.73,33.56,26.85,37.08,1.47,8.32,9.51,74.0,yellow,1
Hyderabad,2015-12-03,45.97,98.69,6.86,17.38,23.23,10.45,0.85,7.09,28.81,99.0,yellow,1
Delhi,2015-12-04,186.64,352.14,64.77,79.52,113.72,43.76,2.28,20.76,88.93,392.0,purple,4
Bengaluru,2015-12-04,28.35,102.15,13.06,32.95,24.78,52.45,2.03,6.08,21.38,105.0,orange,2
Hyderabad,2015-12-04,57.22,103.72,5.61,19.75,24.69,9.3,1.28,9.04,31.38,120.0,orange,2
Bengaluru,2015-12-05,25.04,89.26,9.79,33.02,22.96,51.77,1.72,5.43,26.44,103.0,orange,2
Hyderabad,2015-12-05,61.11,109.53,7.38,16.02,21.96,10.39,1.04,9.25,24.0,127.0,orange,2
Delhi,2015-12-05,282.01,433.03,154.15,121.11,196.54,68.78,3.4,31.36,129.79,428.0,maroon,5
Delhi,2015-12-06,218.22,439.01,129.37,113.45,178.2,75.74,3.24,34.05,122.22,394.0,purple,4
Delhi,2015-12-07,249.8,421.49,73.33,103.77,136.43,81.3,3.07,22.34,103.29,440.0,maroon,5
Hyderabad,2015-12-07,79.25,105.66,8.72,22.09,29.96,10.53,1.17,8.71,24.41,160.0,orange,2
Bengaluru,2015-12-07,41.16,85.25,10.04,34.42,23.91,46.07,1.88,5.24,27.26,65.0,yellow,1
Bengaluru,2015-12-08,46.33,82.86,17.24,44.41,34.36,45.43,1.81,5.81,19.1,102.0,orange,2
Delhi,2015-12-08,283.59,478.19,147.22,140.09,204.44,90.35,3.33,23.41,139.79,437.0,maroon,5
Hyderabad,2015-12-08,72.74,104.94,8.25,17.02,23.62,10.43,1.14,10.42,28.54,147.0,orange,2
Bengaluru,2015-12-09,48.01,78.58,16.65,39.78,31.61,46.15,1.84,4.86,6.32,94.0,yellow,1
Delhi,2015-12-09,250.69,411.48,82.24,93.99,134.24,61.29,2.74,21.72,131.99,431.0,maroon,5
Hyderabad,2015-12-09,60.2,104.11,7.51,16.7,22.55,10.35,1.12,7.05,29.88,137.0,orange,2
Bengaluru,2015-12-10,35.48,58.04,25.04,35.58,35.53,51.46,1.92,5.27,3.36,86.0,yellow,1
Hyderabad,2015-12-10,49.53,117.53,6.44,16.6,21.53,10.5,1.11,7.85,29.88,120.0,orange,2
Delhi,2015-12-10,211.95,386.66,51.4,78.05,114.36,50.46,2.46,22.11,123.11,383.0,purple,4
Bengaluru,2015-12-11,32.95,79.07,23.41,41.05,36.25,26.38,2.07,5.94,2.3,89.0,yellow,1
Delhi,2015-12-11,198.38,410.6,57.61,64.21,116.75,57.97,2.1,18.41,119.41,377.0,purple,4
Hyderabad,2015-12-11,24.85,64.47,8.58,12.14,19.29,10.5,0.91,8.54,20.59,101.0,orange,2
Bengaluru,2015-12-12,50.19,73.43,18.73,57.62,31.41,20.93,1.78,5.34,2.33,99.0,yellow,1
Hyderabad,2015-12-12,42.92,87.86,10.1,13.9,22.57,10.48,1.18,7.02,24.96,111.0,orange,2
Delhi,2015-12-12,184.12,385.05,47.72,55.01,94.66,49.91,1.91,16.09,122.43,379.0,purple,4
Bengaluru,2015-12-13,34.57,64.09,15.68,42.88,37.39,12.64,1.68,4.79,2.16,92.0,yellow,1
Hyderabad,2015-12-13,57.34,93.23,5.24,9.76,13.55,10.46,0.86,8.74,31.37,124.0,orange,2
Delhi,2015-12-13,135.42,338.3,71.54,63.9,118.56,37.83,2.01,18.89,101.58,333.0,purple,4
Bengaluru,2015-12-14,52.06,56.71,13.51,27.66,21.45,11.98,1.33,4.38,1.87,85.0,yellow,1
Hyderabad,2015-12-14,30.53,95.47,5.52,10.89,14.9,10.43,0.81,8.78,31.66,102.0,orange,2
Delhi,2015-12-14,118.6,380.24,56.5,59.09,102.21,38.84,2.7,13.66,79.22,314.0,purple,4
Bengaluru,2015-12-15,39.67,100.76,5.93,22.28,13.92,14.1,1.44,2.72,1.83,83.0,yellow,1
Hyderabad,2015-12-15,30.54,98.14,5.82,14.83,19.18,10.53,0.89,8.37,32.98,100.0,yellow,1
Bengaluru,2015-12-16,50.47,56.41,4.71,37.1,20.85,20.54,1.93,3.65,6.68,92.0,yellow,1
Hyderabad,2015-12-16,33.68,85.59,6.62,12.81,18.01,10.54,0.85,7.29,30.43,101.0,orange,2
Hyderabad,2015-12-17,33.48,81.25,6.92,12.47,17.9,10.55,0.8,9.02,28.24,92.0,yellow,1
Bengaluru,2015-12-17,41.04,62.41,10.15,40.72,26.28,22.39,1.55,5.21,17.03,95.0,yellow,1
Bengaluru,2015-12-18,56.62,85.88,24.29,57.36,45.46,29.2,2.67,6.99,17.28,103.0,orange,2
Hyderabad,2015-12-18,36.17,75.84,6.98,12.44,17.93,10.46,0.94,8.45,27.24,98.0,yellow,1
Bengaluru,2015-12-19,42.57,78.99,20.49,49.4,39.15,21.95,2.08,5.34,17.37,105.0,orange,2
Hyderabad,2015-12-19,38.31,103.29,7.85,13.32,19.67,10.41,1.03,7.17,22.6,101.0,orange,2
Hyderabad,2015-12-20,45.87,98.28,5.3,8.87,12.6,10.49,0.88,7.81,27.92,104.0,orange,2
Bengaluru,2015-12-20,60.44,65.74,17.24,43.97,33.82,26.04,1.44,5.29,20.05,97.0,yellow,1
Bengaluru,2015-12-21,48.4,72.52,18.51,53.53,39.72,30.54,1.18,5.5,21.95,102.0,orange,2
Hyderabad,2015-12-21,30.24,82.51,3.8,11.64,14.11,10.49,0.6,9.7,28.87,93.0,yellow,1
Bengaluru,2015-12-22,49.54,84.48,22.95,65.66,49.45,34.27,1.32,5.61,20.0,104.0,orange,2
Delhi,2015-12-22,204.72,391.9,136.41,136.15,180.15,163.07,11.45,23.64,57.16,326.0,purple,4
Hyderabad,2015-12-22,59.23,84.19,6.68,13.39,18.49,10.38,0.92,7.79,31.1,102.0,orange,2
Bengaluru,2015-12-23,49.42,74.68,20.35,55.38,42.2,36.34,1.62,5.47,24.06,96.0,yellow,1
Delhi,2015-12-23,321.52,589.93,110.63,102.69,165.11,108.68,2.94,22.66,111.69,459.0,maroon,5
Hyderabad,2015-12-23,38.41,83.4,6.6,12.88,18.03,10.42,0.8,6.71,30.15,115.0,orange,2
Bengaluru,2015-12-24,61.58,81.49,20.86,56.16,42.26,44.44,1.29,5.38,36.04,114.0,orange,2
Delhi,2015-12-24,129.08,486.66,20.45,55.01,53.4,65.53,30.44,13.43,32.42,314.0,purple,4
Hyderabad,2015-12-24,60.86,108.11,6.06,11.42,15.98,10.42,0.99,8.48,52.28,113.0,orange,2
